label,fname,area
73,hydromedusae_solmaris/28769.jpg,14.997267705676
84,protist_fuzzy_olive/46533.jpg,11.562242424221
26,copepod_cyclopoid_oithona_eggs/138766.jpg,11.428360172704
86,protist_other/101535.jpg,10.749869427397
114,tunicate_doliolid/10886.jpg,10.748192849589
111,trichodesmium_puff/65400.jpg,11.422064766173
66,hydromedusae_narco_young/141944.jpg,11.949826710759
36,detritus_other/158788.jpg,11.292321632802
111,trichodesmium_puff/63956.jpg,11.587777516328
69,hydromedusae_shapeA/154300.jpg,12.275542556087
9,artifacts/84909.jpg,11.299208018387
117,tunicate_salp/122889.jpg,13.174925682501
25,copepod_cyclopoid_oithona/126755.jpg,11.167418145832
102,siphonophore_calycophoran_sphaeronectes_young/62319.jpg,12.857980995128
109,trichodesmium_bowtie/114764.jpg,11.847448903982
111,trichodesmium_puff/20702.jpg,11.585901449691
114,tunicate_doliolid/147131.jpg,12.448374459663
121,unknown_unclassified/55310.jpg,11.624338545313
111,trichodesmium_puff/51687.jpg,11.455327220305
117,tunicate_salp/106728.jpg,13.688905930613
111,trichodesmium_puff/107981.jpg,11.455840909126
35,detritus_filamentous/140865.jpg,11.357002092265
7,appendicularian_s_shape/24422.jpg,10.982993574694
81,jellies_tentacles/119469.jpg,10.851749041416
15,copepod_calanoid/23638.jpg,11.426264754702
43,echinoderm_larva_seastar_bipinnaria/60677.jpg,10.346513733166
7,appendicularian_s_shape/104483.jpg,10.711666973564
10,artifacts_edge/3186.jpg,10.78381675932
12,chaetognath_other/124348.jpg,10.542064542283
100,siphonophore_calycophoran_sphaeronectes/16043.jpg,13.866216407737
26,copepod_cyclopoid_oithona_eggs/145673.jpg,11.106562940445
43,echinoderm_larva_seastar_bipinnaria/70119.jpg,10.714245517666
102,siphonophore_calycophoran_sphaeronectes_young/588.jpg,11.472690839243
111,trichodesmium_puff/96058.jpg,10.771489469501
13,chaetognath_sagitta/113434.jpg,13.09275714092
115,tunicate_doliolid_nurse/21390.jpg,13.002815015607
1,acantharia_protist/86026.jpg,11.790348496752
1,acantharia_protist/155797.jpg,12.334831928118
20,copepod_calanoid_large/48377.jpg,12.417852514886
70,hydromedusae_shapeA_sideview_small/20715.jpg,11.523561956057
11,chaetognath_non_sagitta/157355.jpg,13.410716333604
43,echinoderm_larva_seastar_bipinnaria/147680.jpg,11.574593527338
48,euphausiids/125793.jpg,12.73809225962
12,chaetognath_other/19125.jpg,13.860505056808
25,copepod_cyclopoid_oithona/110901.jpg,10.357552004618
111,trichodesmium_puff/92646.jpg,11.167418145832
36,detritus_other/160091.jpg,10.426264754702
15,copepod_calanoid/30744.jpg,11.335390354694
10,artifacts_edge/152818.jpg,12.036173612553
115,tunicate_doliolid_nurse/92816.jpg,11.49185309633
19,copepod_calanoid_frillyAntennae/128381.jpg,10.957827560834
111,trichodesmium_puff/48160.jpg,11.777255315192
29,ctenophore_cestid/14613.jpg,14.571397139364
111,trichodesmium_puff/38960.jpg,11.482807956727
50,fecal_pellet/81691.jpg,10.825753832883
111,trichodesmium_puff/109506.jpg,12.258271576283
7,appendicularian_s_shape/132422.jpg,10.853309555404
34,detritus_blob/128906.jpg,10.8818787076
9,artifacts/110269.jpg,10.672425341971
7,appendicularian_s_shape/144285.jpg,12.332875731153
114,tunicate_doliolid/93061.jpg,10.436711542137
40,echinoderm_larva_pluteus_early/121948.jpg,11.342630298678
38,diatom_chain_tube/153021.jpg,11.22941968823
15,copepod_calanoid/5469.jpg,12.72280753117
26,copepod_cyclopoid_oithona_eggs/123459.jpg,11.007027266894
111,trichodesmium_puff/5088.jpg,11.664002762887
9,artifacts/5279.jpg,10.635718120331
13,chaetognath_sagitta/156759.jpg,12.759888183222
1,acantharia_protist/39975.jpg,11.976564123415
50,fecal_pellet/130070.jpg,10.908392620774
86,protist_other/98696.jpg,10.640244936222
50,fecal_pellet/101040.jpg,12.130570562805
42,echinoderm_larva_pluteus_urchin/23611.jpg,10.707359132081
38,diatom_chain_tube/102819.jpg,11.040974598817
25,copepod_cyclopoid_oithona/2066.jpg,11.159871336778
3,acantharia_protist_halo/80426.jpg,10.693486957499
12,chaetognath_other/85745.jpg,12.442943495849
71,hydromedusae_shapeB/134436.jpg,11.497352893477
52,fish_larvae_leptocephali/130286.jpg,13.825356341479
95,shrimp_sergestidae/133847.jpg,14.162706018482
7,appendicularian_s_shape/22479.jpg,11.500841879557
11,chaetognath_non_sagitta/57742.jpg,12.124121311829
91,radiolarian_chain/50169.jpg,10.79441586635
11,chaetognath_non_sagitta/68788.jpg,13.307200809141
12,chaetognath_other/64409.jpg,11.455327220305
99,siphonophore_calycophoran_rocketship_young/94689.jpg,12.273212809854
99,siphonophore_calycophoran_rocketship_young/113143.jpg,11.799281621522
94,shrimp-like_other/141585.jpg,13.337203749715
111,trichodesmium_puff/147807.jpg,11.712097051088
43,echinoderm_larva_seastar_bipinnaria/144821.jpg,10.881113960675
25,copepod_cyclopoid_oithona/34494.jpg,10.957827560834
121,unknown_unclassified/151768.jpg,11.001408194393
7,appendicularian_s_shape/139128.jpg,10.503825737996
74,hydromedusae_solmundella/100691.jpg,14.57825474221
86,protist_other/10163.jpg,10.870364719583
12,chaetognath_other/69825.jpg,11.657318449581
73,hydromedusae_solmaris/58565.jpg,14.152601744019
70,hydromedusae_shapeA_sideview_small/16780.jpg,10.679480099505
111,trichodesmium_puff/113007.jpg,11.931476233887
6,appendicularian_slight_curve/126715.jpg,10.77313920672
35,detritus_filamentous/60123.jpg,11.299208018387
69,hydromedusae_shapeA/5899.jpg,13.316281531746
116,tunicate_partial/136507.jpg,11.417852514886
118,tunicate_salp_chains/57879.jpg,13.888743248898
121,unknown_unclassified/155817.jpg,11.129283016945
120,unknown_sticks/26896.jpg,13.105581181277
34,detritus_blob/127585.jpg,10.567005370247
12,chaetognath_other/48061.jpg,13.487337615207
44,echinoderm_larva_seastar_brachiolaria/155574.jpg,11.787086324552
36,detritus_other/75216.jpg,10.380461065089
109,trichodesmium_bowtie/86343.jpg,11.842350343414
7,appendicularian_s_shape/135446.jpg,10.601770788408
1,acantharia_protist/69979.jpg,12.375310997473
12,chaetognath_other/146762.jpg,11.361943773735
85,protist_noctiluca/95922.jpg,10.562242424221
109,trichodesmium_bowtie/39851.jpg,11.129283016945
1,acantharia_protist/62932.jpg,12.470658874061
26,copepod_cyclopoid_oithona_eggs/125607.jpg,11.598982971036
111,trichodesmium_puff/145531.jpg,11.813781191217
86,protist_other/11810.jpg,10.849405100948
44,echinoderm_larva_seastar_brachiolaria/128043.jpg,11.735556023912
98,siphonophore_calycophoran_rocketship_adult/29811.jpg,13.900112062977
1,acantharia_protist/87568.jpg,11.78953364497
111,trichodesmium_puff/74143.jpg,11.857980995128
16,copepod_calanoid_eggs/96510.jpg,10.849405100948
78,hydromedusae_typeF/87328.jpg,11.764871590736
13,chaetognath_sagitta/132016.jpg,13.172114932533
12,chaetognath_other/1684.jpg,12.70260560211
12,chaetognath_other/8018.jpg,10.426264754702
12,chaetognath_other/131601.jpg,11.914758838942
1,acantharia_protist/72726.jpg,11.696967526234
111,trichodesmium_puff/156137.jpg,12.020285500845
68,hydromedusae_partial_dark/140173.jpg,11.007027266894
43,echinoderm_larva_seastar_bipinnaria/30699.jpg,10.771489469501
85,protist_noctiluca/26358.jpg,11.1873520732
9,artifacts/138381.jpg,10.761551232444
111,trichodesmium_puff/76872.jpg,11.285402218862
1,acantharia_protist/139716.jpg,12.426264754702
3,acantharia_protist_halo/28240.jpg,11.665335917185
7,appendicularian_s_shape/31516.jpg,10.521600439724
43,echinoderm_larva_seastar_bipinnaria/53527.jpg,11.761551232444
25,copepod_cyclopoid_oithona/107864.jpg,11.240791332162
111,trichodesmium_puff/12301.jpg,10.635718120331
87,protist_star/24337.jpg,10.486835021563
12,chaetognath_other/107002.jpg,15.206861742837
112,trichodesmium_tuft/127927.jpg,12.349004718028
73,hydromedusae_solmaris/36057.jpg,12.932952892195
16,copepod_calanoid_eggs/125968.jpg,10.915879378836
69,hydromedusae_shapeA/93757.jpg,13.422064766173
111,trichodesmium_puff/54378.jpg,10.818582177481
99,siphonophore_calycophoran_rocketship_young/27816.jpg,11.070120944477
116,tunicate_partial/31794.jpg,10.357552004618
109,trichodesmium_bowtie/153408.jpg,12.224001674198
17,copepod_calanoid_eucalanus/54480.jpg,12.607561496354
114,tunicate_doliolid/80031.jpg,11.897845456006
116,tunicate_partial/6103.jpg,10.818582177481
70,hydromedusae_shapeA_sideview_small/14325.jpg,11.398743691938
73,hydromedusae_solmaris/143648.jpg,14.975847968007
68,hydromedusae_partial_dark/96732.jpg,10.588714635582
1,acantharia_protist/93614.jpg,12.858175310575
25,copepod_cyclopoid_oithona/100612.jpg,11.044394119358
13,chaetognath_sagitta/34400.jpg,12.807958602256
81,jellies_tentacles/54663.jpg,12.986908624698
9,artifacts/61029.jpg,10.426264754702
15,copepod_calanoid/45143.jpg,10.884170519108
84,protist_fuzzy_olive/24624.jpg,10.849405100948
86,protist_other/146821.jpg,10.832890014165
12,chaetognath_other/116449.jpg,12.207929445512
60,hydromedusae_h15/129666.jpg,12.057653339964
84,protist_fuzzy_olive/127851.jpg,10.881113960675
117,tunicate_salp/121305.jpg,11.130570562805
11,chaetognath_non_sagitta/21982.jpg,12.471675214392
112,trichodesmium_tuft/44529.jpg,11.309476353841
19,copepod_calanoid_frillyAntennae/121658.jpg,13.262682142362
1,acantharia_protist/26390.jpg,11.550746785383
112,trichodesmium_tuft/94089.jpg,12.795633844507
84,protist_fuzzy_olive/2033.jpg,10.635718120331
34,detritus_blob/130250.jpg,10.62935662008
94,shrimp-like_other/116491.jpg,12.273212809854
111,trichodesmium_puff/128783.jpg,11.931476233887
14,chordate_type1/131273.jpg,11.951284714967
109,trichodesmium_bowtie/11515.jpg,11.752380646553
11,chaetognath_non_sagitta/143421.jpg,13.169142076888
1,acantharia_protist/49591.jpg,10.521600439724
116,tunicate_partial/158048.jpg,11.06474276475
7,appendicularian_s_shape/124910.jpg,10.693486957499
68,hydromedusae_partial_dark/5284.jpg,11.837627933171
85,protist_noctiluca/71593.jpg,11.057991722759
36,detritus_other/69120.jpg,10.413627929024
86,protist_other/44990.jpg,11.168045268224
34,detritus_blob/113926.jpg,10.884170519108
6,appendicularian_slight_curve/105798.jpg,10.470658874061
15,copepod_calanoid/140830.jpg,11.361943773735
15,copepod_calanoid/7722.jpg,11.505315356136
11,chaetognath_non_sagitta/125840.jpg,14.174613647236
44,echinoderm_larva_seastar_brachiolaria/13377.jpg,11.951284714967
92,radiolarian_colony/98940.jpg,13.099512191995
15,copepod_calanoid/91456.jpg,12.384244122243
73,hydromedusae_solmaris/112610.jpg,13.601074338942
26,copepod_cyclopoid_oithona_eggs/18069.jpg,10.486835021563
9,artifacts/156895.jpg,11.399277924509
112,trichodesmium_tuft/51045.jpg,11.924812503606
58,hydromedusae_aglaura/53093.jpg,14.142745276752
73,hydromedusae_solmaris/118798.jpg,15.77746081267
26,copepod_cyclopoid_oithona_eggs/83349.jpg,10.513727595952
109,trichodesmium_bowtie/69216.jpg,11.936637939003
44,echinoderm_larva_seastar_brachiolaria/85678.jpg,12.186733289129
11,chaetognath_non_sagitta/150907.jpg,13.400345796535
95,shrimp_sergestidae/61336.jpg,14.718746909901
120,unknown_sticks/149782.jpg,10.936637939003
26,copepod_cyclopoid_oithona_eggs/32826.jpg,10.714245517666
26,copepod_cyclopoid_oithona_eggs/151796.jpg,11.199672344836
90,pteropod_triangle/102749.jpg,12.596189756144
15,copepod_calanoid/154225.jpg,11.472690839243
115,tunicate_doliolid_nurse/154.jpg,13.186733289129
15,copepod_calanoid/22023.jpg,11.167418145832
86,protist_other/76412.jpg,11.554588851678
35,detritus_filamentous/75249.jpg,10.486835021563
26,copepod_cyclopoid_oithona_eggs/60130.jpg,10.668884984266
1,acantharia_protist/143918.jpg,12.167418145832
86,protist_other/99293.jpg,11.22941968823
7,appendicularian_s_shape/108333.jpg,10.486835021563
102,siphonophore_calycophoran_sphaeronectes_young/23263.jpg,11.545447181678
1,acantharia_protist/131295.jpg,12.728345714711
15,copepod_calanoid/17259.jpg,10.813781191217
115,tunicate_doliolid_nurse/94302.jpg,16.160974374928
112,trichodesmium_tuft/143531.jpg,12.12992693351
12,chaetognath_other/12518.jpg,11.864573081774
86,protist_other/112848.jpg,10.707359132081
36,detritus_other/85279.jpg,10.311748315005
85,protist_noctiluca/88847.jpg,10.668884984266
69,hydromedusae_shapeA/142865.jpg,11.953105150591
111,trichodesmium_puff/149538.jpg,10.754887502163
12,chaetognath_other/87996.jpg,11.124121311829
25,copepod_cyclopoid_oithona/106090.jpg,11.106562940445
114,tunicate_doliolid/104389.jpg,10.445014845868
81,jellies_tentacles/64332.jpg,14.957827560834
50,fecal_pellet/89737.jpg,12.262682142362
111,trichodesmium_puff/147434.jpg,11.427312844135
111,trichodesmium_puff/46613.jpg,11.764871590736
34,detritus_blob/73640.jpg,11.374496145692
37,diatom_chain_string/155597.jpg,10.459431618637
68,hydromedusae_partial_dark/6226.jpg,10.7448338375
12,chaetognath_other/146783.jpg,12.688250309133
1,acantharia_protist/153438.jpg,12.567005370247
44,echinoderm_larva_seastar_brachiolaria/144217.jpg,11.920352855415
16,copepod_calanoid_eggs/49398.jpg,10.635718120331
11,chaetognath_non_sagitta/88413.jpg,13.243769031962
12,chaetognath_other/81946.jpg,12.12992693351
26,copepod_cyclopoid_oithona_eggs/36379.jpg,10.426264754702
11,chaetognath_non_sagitta/614.jpg,14.483563888125
17,copepod_calanoid_eucalanus/141078.jpg,12.83999107054
111,trichodesmium_puff/4280.jpg,13.49235394516
21,copepod_calanoid_large_side_antennatucked/38039.jpg,10.508785162065
111,trichodesmium_puff/131027.jpg,11.015415052387
100,siphonophore_calycophoran_sphaeronectes/20895.jpg,12.216745858195
23,copepod_calanoid_small_longantennae/89364.jpg,11.897845456006
35,detritus_filamentous/159712.jpg,11.668884984266
13,chaetognath_sagitta/18719.jpg,14.988507178923
1,acantharia_protist/76404.jpg,11.28424574983
15,copepod_calanoid/156386.jpg,11.908017261063
9,artifacts/130191.jpg,10.661778097772
15,copepod_calanoid/152112.jpg,11.304921669582
3,acantharia_protist_halo/75279.jpg,11.88493364795
13,chaetognath_sagitta/91475.jpg,12.259154768867
15,copepod_calanoid/158858.jpg,11.531868775178
26,copepod_cyclopoid_oithona_eggs/131077.jpg,11.130570562805
63,hydromedusae_liriope/66348.jpg,16.263929355219
71,hydromedusae_shapeB/78386.jpg,12.085804380278
20,copepod_calanoid_large/69618.jpg,12.739780609773
28,crustacean_other/101702.jpg,11.173677136303
13,chaetognath_sagitta/23506.jpg,13.270295326472
12,chaetognath_other/65494.jpg,12.25266543245
12,chaetognath_other/124810.jpg,11.270295326472
84,protist_fuzzy_olive/69226.jpg,11.047123912114
81,jellies_tentacles/44140.jpg,10.764042217307
69,hydromedusae_shapeA/114786.jpg,16.27566985565
20,copepod_calanoid_large/119624.jpg,12.423641195076
75,hydromedusae_typeD/29301.jpg,12.733015321686
12,chaetognath_other/12281.jpg,10.714245517666
7,appendicularian_s_shape/156515.jpg,10.90989308377
50,fecal_pellet/35414.jpg,10.912140856296
70,hydromedusae_shapeA_sideview_small/152809.jpg,10.486835021563
109,trichodesmium_bowtie/60050.jpg,12.060020354508
26,copepod_cyclopoid_oithona_eggs/124605.jpg,10.784634845558
36,detritus_other/76488.jpg,11.658657792126
111,trichodesmium_puff/160545.jpg,12.129283016945
38,diatom_chain_tube/121742.jpg,13.556146773126
1,acantharia_protist/101971.jpg,11.997179480938
12,chaetognath_other/121777.jpg,13.191213472221
119,unknown_blobs_and_smudges/20867.jpg,10.523561956057
12,chaetognath_other/146423.jpg,13.107053569608
88,pteropod_butterfly/158664.jpg,15.6841459108
29,ctenophore_cestid/67807.jpg,13.346513733166
36,detritus_other/32906.jpg,10.470658874061
25,copepod_cyclopoid_oithona/53485.jpg,10.824163209744
8,appendicularian_straight/104847.jpg,10.521600439724
15,copepod_calanoid/157111.jpg,11.635718120331
37,diatom_chain_string/56712.jpg,10.357552004618
118,tunicate_salp_chains/70382.jpg,15.261139977554
20,copepod_calanoid_large/83171.jpg,11.536247215688
25,copepod_cyclopoid_oithona/149632.jpg,11.014020470315
36,detritus_other/34692.jpg,10.555547771647
25,copepod_cyclopoid_oithona/91559.jpg,10.784634845558
116,tunicate_partial/25911.jpg,11.173677136303
96,shrimp_zoea/45161.jpg,11.35149140932
111,trichodesmium_puff/73012.jpg,11.428360172704
117,tunicate_salp/124698.jpg,13.657318449581
1,acantharia_protist/47719.jpg,11.685624839726
109,trichodesmium_bowtie/119530.jpg,11.861474675126
112,trichodesmium_tuft/23253.jpg,12.055282435501
86,protist_other/145031.jpg,10.714245517666
11,chaetognath_non_sagitta/14588.jpg,12.119589620741
73,hydromedusae_solmaris/17171.jpg,16.24041868718
112,trichodesmium_tuft/5499.jpg,13.137151260278
43,echinoderm_larva_seastar_bipinnaria/64057.jpg,11.936637939003
86,protist_other/96602.jpg,10.598982971036
70,hydromedusae_shapeA_sideview_small/75931.jpg,11.640244936222
36,detritus_other/123316.jpg,10.808964174919
114,tunicate_doliolid/68229.jpg,10.739780609773
15,copepod_calanoid/154888.jpg,11.661778097772
86,protist_other/97723.jpg,10.749869427397
9,artifacts/29273.jpg,10.470658874061
35,detritus_filamentous/77305.jpg,11.246740598493
3,acantharia_protist_halo/90944.jpg,10.78381675932
42,echinoderm_larva_pluteus_urchin/67099.jpg,12.466076461396
103,siphonophore_other_parts/129536.jpg,13.70617221713
105,siphonophore_physonect/64348.jpg,15.237135254231
15,copepod_calanoid/135594.jpg,11.863411958942
111,trichodesmium_puff/110545.jpg,11.428360172704
81,jellies_tentacles/35145.jpg,11.303780748177
88,pteropod_butterfly/85153.jpg,11.535275376621
109,trichodesmium_bowtie/30216.jpg,12.4165336602
13,chaetognath_sagitta/114705.jpg,12.983528071165
99,siphonophore_calycophoran_rocketship_young/118177.jpg,11.793603309279
55,fish_larvae_thin_body/159672.jpg,11.829722735086
27,copepod_other/146139.jpg,11.070120944477
12,chaetognath_other/80871.jpg,11.401946123977
35,detritus_filamentous/17450.jpg,11.044394119358
11,chaetognath_non_sagitta/133191.jpg,13.501837184902
37,diatom_chain_string/145541.jpg,10.749869427397
9,artifacts/67381.jpg,10.470658874061
13,chaetognath_sagitta/137590.jpg,13.356451970222
81,jellies_tentacles/32678.jpg,13.154818109052
64,hydromedusae_narco_dark/114068.jpg,14.54109661535
17,copepod_calanoid_eucalanus/96594.jpg,12.827342704234
11,chaetognath_non_sagitta/87561.jpg,12.324743110494
10,artifacts_edge/42861.jpg,10.601770788408
72,hydromedusae_sideview_big/68048.jpg,11.651051691179
70,hydromedusae_shapeA_sideview_small/153612.jpg,10.816983623255
110,trichodesmium_multiple/11521.jpg,11.497352893477
36,detritus_other/30864.jpg,11.109177703355
66,hydromedusae_narco_young/119861.jpg,12.183015000883
34,detritus_blob/60289.jpg,10.479780264029
17,copepod_calanoid_eucalanus/50868.jpg,13.296055838079
110,trichodesmium_multiple/142256.jpg,11.754887502163
75,hydromedusae_typeD/23778.jpg,14.387478865842
26,copepod_cyclopoid_oithona_eggs/137486.jpg,10.818582177481
25,copepod_cyclopoid_oithona/109991.jpg,10.808964174919
111,trichodesmium_puff/16035.jpg,11.884170519108
7,appendicularian_s_shape/100609.jpg,10.764042217307
112,trichodesmium_tuft/13918.jpg,12.358925869155
99,siphonophore_calycophoran_rocketship_young/126870.jpg,12.324743110494
96,shrimp_zoea/16647.jpg,13.042343379794
73,hydromedusae_solmaris/77818.jpg,14.813781191217
15,copepod_calanoid/25522.jpg,12.567956075415
86,protist_other/12992.jpg,10.64295422348
22,copepod_calanoid_octomoms/158550.jpg,11.582141981659
115,tunicate_doliolid_nurse/109707.jpg,15.919608238603
11,chaetognath_non_sagitta/116990.jpg,13.372048825273
63,hydromedusae_liriope/66176.jpg,13.152918576137
36,detritus_other/20362.jpg,10.503825737996
38,diatom_chain_tube/58559.jpg,11.335390354694
84,protist_fuzzy_olive/69004.jpg,10.748192849589
111,trichodesmium_puff/28524.jpg,11.861086905995
17,copepod_calanoid_eucalanus/57407.jpg,12.120237877342
6,appendicularian_slight_curve/92258.jpg,11.711666973564
66,hydromedusae_narco_young/115059.jpg,12.835260918627
83,protist_dark_center/109496.jpg,13.199672344836
120,unknown_sticks/131540.jpg,10.812177305514
34,detritus_blob/44958.jpg,10.503825737996
26,copepod_cyclopoid_oithona_eggs/137384.jpg,10.78381675932
61,hydromedusae_haliscera/66722.jpg,13.455584087579
111,trichodesmium_puff/78877.jpg,11.481799431666
35,detritus_filamentous/84296.jpg,10.74399286106
86,protist_other/145816.jpg,10.477758266444
16,copepod_calanoid_eggs/97124.jpg,10.748192849589
37,diatom_chain_string/147909.jpg,10.876516946565
1,acantharia_protist/17551.jpg,12.52747700606
8,appendicularian_straight/113202.jpg,10.936637939003
13,chaetognath_sagitta/57259.jpg,11.611024797307
36,detritus_other/120300.jpg,10.784634845558
112,trichodesmium_tuft/87101.jpg,11.953105150591
100,siphonophore_calycophoran_sphaeronectes/110261.jpg,12.216745858195
7,appendicularian_s_shape/45868.jpg,10.764042217307
91,radiolarian_chain/134855.jpg,11.637077657144
111,trichodesmium_puff/151752.jpg,11.975131456921
